Record ID	list_Keywords
207892491	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892492	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892493	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892494	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892495	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892496	['events', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday']
207892497	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892498	['events', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday']
207892499	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892500	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday']
207892501	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892502	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892503	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892504	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892505	['events', 'mac', 'mark lake bennack', 'mary lake bennack', 'michael a. clinton', 'michael clinton', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892506	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892507	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892508	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892509	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892510	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892511	['events', 'mac', 'michael a. clinton', 'michael clinton', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892512	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892513	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892514	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892515	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892516	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892517	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892518	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892519	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892520	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892521	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892522	['events', 'mark lake bennack', 'mary lake bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892523	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892524	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892525	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892526	['events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892527	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892528	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892529	['events', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday']
207892530	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892531	['events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892532	['events', 'mac', 'michael a. clinton', 'michael clinton', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892533	['eve burton', 'events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892534	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892535	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday']
207892537	['events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892538	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892539	['events', 'fab', 'frank a. bennack', 'frank bennack', 'gcm', 'gil maurer', 'gilbert c. maurer', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892540	['events', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday']
207892541	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892542	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892543	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892544	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892545	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892546	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892547	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892548	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892549	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892550	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892551	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday', 'tina swartz']
207892552	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892553	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892554	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892555	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892556	['events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892557	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892558	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892559	['events', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday']
207892560	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892561	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892562	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday']
207892563	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892564	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892565	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892566	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892567	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892568	['events', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday', 'tina swartz']
207892569	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892570	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892571	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892572	['events', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday', 'tina swartz']
207892573	['events', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday']
207892574	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892575	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892576	['events', 'fab', 'frank a. bennack', 'frank bennack', 'gcm', 'gil maurer', 'gilbert c. maurer', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892577	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892578	['events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'people @ work', 'texas', 'texas 2016', 'thursday', 'tina swartz']
207892579	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892580	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892581	['events', 'fab', 'frank a. bennack', 'frank bennack', 'people @ work', 'texas', 'texas 2016', 'thursday']
207892582	['events', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2016', 'thursday']
207892583	['events', 'people @ work', 'texas', 'texas 2016', 'thursday']
207894458	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894459	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894460	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894462	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894463	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894464	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894465	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894466	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894468	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894469	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894470	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894471	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894472	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894473	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894474	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894475	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894476	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894477	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894478	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894479	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894715	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894716	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894717	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894718	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894719	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894720	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894721	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894722	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894723	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894724	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894725	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894726	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894727	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894728	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894729	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894730	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894731	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894732	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894733	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207894734	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895112	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895113	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895114	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895115	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895116	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895117	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895118	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895119	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895120	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895121	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895122	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895123	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895125	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895126	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895127	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895128	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895129	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895130	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895131	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895631	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895633	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895634	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895635	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895637	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895640	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895641	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895642	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895643	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895644	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895645	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895646	['44th floor', 'awards', 'david carey', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895647	['44th floor', 'awards', 'david carey', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895648	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895649	['44th floor', 'awards', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895650	['44th floor', 'awards', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895651	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895652	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895653	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895654	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895705	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895706	['44th floor', 'awards', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895707	['44th floor', 'awards', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895708	['44th floor', 'awards', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895709	['44th floor', 'awards', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895710	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895711	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895712	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895713	['44th floor', 'awards', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895714	['44th floor', 'awards', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895715	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895716	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895717	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895718	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895719	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895720	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work', 'spotlight', 'spotlight 2016']
207895721	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895722	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895723	['44th floor', 'awards', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207895724	['44th floor', 'awards', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work', 'spotlight', 'spotlight 2016']
207900208	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900209	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900210	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900211	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900212	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900213	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900214	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900215	['eve burton', 'events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900216	['eve burton', 'events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900217	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900218	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900219	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900220	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900221	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900222	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900223	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900224	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900225	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900226	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900227	['events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'people @ work', 'retreat', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2018', 'thursday']
207900228	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900229	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900230	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900231	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900232	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900233	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900234	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900235	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900236	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900237	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900238	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900239	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900240	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900241	['events', 'fab', 'frank a. bennack', 'frank bennack', 'mark lake bennack', 'mary lake bennack', 'people @ work', 'retreat', 'robert gates', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2018', 'thursday', 'tina swartz']
207900242	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900243	['events', 'mac', 'michael a. clinton', 'michael clinton', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900244	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900245	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900246	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900247	['eve burton', 'events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900248	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900249	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900250	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900251	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900252	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900253	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900254	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900255	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900256	['events', 'mac', 'michael a. clinton', 'michael clinton', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900257	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900258	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900259	['eve burton', 'events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900260	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900261	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday', 'troy young']
207900262	['david carey', 'events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900263	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900264	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900265	['eve burton', 'events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900266	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900267	['david carey', 'events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900268	['events', 'people @ work', 'retreat', 'robert gates', 'texas', 'texas 2018', 'thursday']
207900269	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900270	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900271	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday', 'troy young']
207900272	['events', 'people @ work', 'retreat', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2018', 'thursday']
207900273	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900274	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900275	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900276	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900277	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday', 'troy young']
207900278	['eve burton', 'events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900279	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900280	['events', 'fab', 'frank a. bennack', 'frank bennack', 'mark lake bennack', 'mary lake bennack', 'people @ work', 'retreat', 'robert gates', 'srs', 'steve swartz', 'steven r. swartz', 'texas', 'texas 2018', 'thursday']
207900281	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900282	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
207900283	['events', 'people @ work', 'retreat', 'texas', 'texas 2018', 'thursday']
